transaction_id	account_id	client_id	transaction_date	operation_type	amount	currency	balance_after	merchant_category	channel	counterparty	source_system	load_batch_id
301700	600189	200189	2023-08-07	TRANSFER_OUT	-3089.00	INR	9718	RESTAURANT	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
301701	600413	200413	2022-12-12	CARD_PAYMENT	-756.13	INR	90601	SALARY	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
301702	600023	200023	2024-11-05	FEE	-4023.00	INR	21149	UTILITIES	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301703	600120	200120	2024-03-04	DEPOSIT_TOPUP	4769.00	INR	64241	GROCERY	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
301704	600178	200178	2025-02-24	SALARY	3481.00	INR	56074	INVESTMENT	API	Utility Provider	ABS_CORE	ABS_2026_04_25
301705	600532	200532	2023-10-04	LOAN_PAYMENT	-4987.00	INR	15376	OTHER	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
301706	600570	200570	2022-08-04	INTEREST	4725.00	INR	95510	UTILITIES	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301707	600775	200775	2024-01-28	SALARY	852.00	INR	65637	GROCERY	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
301708	600908	200908	2022-09-01	TRANSFER_IN	1731.00	INR	66876	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301709	600349	200349	2023-04-02	TRANSFER_IN	2707.00	INR	64389	SALARY	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301710	600557	200557	2024-01-26	DEPOSIT_TOPUP	659.00	INR	27364	RESTAURANT	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
301711	600391	200391	2024-09-20	LOAN_PAYMENT	-1363.00	INR	28100	SALARY	API	Retail Merchant	ABS_CORE	ABS_2026_04_25
301712	600945	200945	2023-12-03	CARD_PAYMENT	-2369.00	INR	40778	INVESTMENT	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301713	600100	200100	2024-06-11	TRANSFER_IN	4937.00	INR	77709	ONLINE_SHOP	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301714	600585	200585	2022-07-21	CASH_WITHDRAWAL	-1790.00	INR	43521	RESTAURANT	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301715	600325	200325	2023-11-25	TRANSFER_IN	3745.00	INR	29179	ONLINE_SHOP	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301716	600870	200870	2023-07-15	CARD_PAYMENT	-2528.00	INR	58635	GROCERY	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
301717	600770	200770	2023-08-30	CARD_PAYMENT	-457.00	INR	69415	INVESTMENT	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301718	600400	200400	2023-02-28	DEPOSIT_TOPUP	1457.00	INR	36495	TRANSPORT	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
301719	600853	200853	2023-08-20	DEPOSIT_TOPUP	932.00	INR	10109	INVESTMENT	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
301720	600083	200083	2022-12-07	LOAN_PAYMENT	-100.00	INR	25780	GROCERY	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
301721	600384	200384	2022-07-17	SALARY	2699.00	INR	58422	TRANSPORT	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
301722	600621	200621	2024-05-22	LOAN_PAYMENT	-683.00	INR	67063	GROCERY	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301723	600792	200792	2024-11-28	INTEREST	244.00	INR	24000	ONLINE_SHOP	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301724	600657	200657	2022-09-14	TRANSFER_IN	3172.00	INR	21226	GROCERY	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
301725	600225	200225	2024-06-22	SALARY	2864.00	INR	98382	GROCERY	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301726	600453	200453	2024-05-21	DEPOSIT_TOPUP	1025.00	INR	72776	UTILITIES	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
301727	600452	200452	2023-01-16	TRANSFER_IN	3674.00	INR	57933	SALARY	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301728	600133	200133	2023-09-14	LOAN_PAYMENT	-3974.00	INR	74219	GROCERY	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301729	600763	200763	2023-09-17	FEE	-2971.00	INR	33426	SALARY	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301730	600578	200578	2024-12-17	CASH_WITHDRAWAL	-2529.00	INR	67149	RESTAURANT	BRANCH	Internal Transfer	ABS_CORE	ABS_2026_04_25
301731	600959	200959	2022-11-05	INTEREST	3403.00	INR	97241	RESTAURANT	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301732	600203	200203	2023-03-23	TRANSFER_OUT	-1680.00	INR	11035	TRANSPORT	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301733	600366	200366	2022-08-27	TRANSFER_IN	388.00	INR	24156	ONLINE_SHOP	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
301734	600111	200111	2022-11-03	CASH_WITHDRAWAL	-1019.00	INR	45353	LOAN	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301735	600869	200869	2023-04-22	TRANSFER_IN	827.22	INR	8613	TRANSPORT	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
301736	600167	200167	2023-01-21	CASH_WITHDRAWAL	-962.00	INR	37434	ONLINE_SHOP	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
301737	600844	200844	2022-12-15	LOAN_PAYMENT	-4992.00	INR	62618	UTILITIES	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301738	600559	200559	2024-10-11	LOAN_PAYMENT	-3904.00	INR	34983	SALARY	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301739	600223	200223	2022-11-13	INTEREST	4167.00	INR	48825	RESTAURANT	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
301740	600606	200606	2025-01-02	TRANSFER_IN	899.09	INR	47715	OTHER	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
301741	600144	200144	2022-07-16	SALARY	961.00	INR	94111	INVESTMENT	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
301742	600441	200441	2022-12-21	CARD_PAYMENT	-2297.00	INR	88050	ONLINE_SHOP	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
301743	600698	200698	2024-11-20	CASH_WITHDRAWAL	-716.00	INR	51338	SALARY	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301744	600110	200110	2024-04-26	FEE	-2543.00	INR	45938	LOAN	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301745	600174	200174	2024-03-10	CASH_WITHDRAWAL	-4412.00	INR	5512	GROCERY	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
301746	600094	200094	2024-08-12	INTEREST	2556.12	INR	61993	UTILITIES	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
301747	600198	200198	2024-09-06	DEPOSIT_TOPUP	580.00	INR	18399	UTILITIES	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
301748	600348	200348	2024-02-16	FEE	-267.00	INR	88424	OTHER	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
301749	600776	200776	2025-02-11	TRANSFER_OUT	-2723.00	INR	66568	INVESTMENT	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
301750	600868	200868	2024-08-13	INTEREST	1826.00	INR	87092	ATM	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
301751	600346	200346	2024-12-13	FEE	-2384.00	INR	12930	GROCERY	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301752	600602	200602	2024-12-01	DEPOSIT_TOPUP	1133.00	INR	22952	SALARY	API	Retail Merchant	ABS_CORE	ABS_2026_04_25
301753	600464	200464	2024-11-15	CARD_PAYMENT	-3292.00	INR	83793	SALARY	WEB	Utility Provider	ABS_CORE	ABS_2026_04_25
301754	600515	200515	2023-08-05	INTEREST	3114.00	INR	68804	UTILITIES	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
301755	600782	200782	2024-11-19	INTEREST	3344.00	INR	39060	UTILITIES	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
301756	600860	200860	2023-07-25	TRANSFER_OUT	-3000.00	INR	82766	ATM	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
301757	600163	200163	2022-11-10	DEPOSIT_TOPUP	1708.00	INR	81467	ATM	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
301758	600552	200552	2024-02-02	CASH_WITHDRAWAL	-3895.00	INR	6927	RESTAURANT	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301759	600153	200153	2022-07-05	INTEREST	112.00	INR	44564	UTILITIES	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
301760	600142	200142	2024-03-18	DEPOSIT_TOPUP	3798.00	INR	88681	LOAN	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301761	600570	200570	2024-02-05	SALARY	4923.00	INR	63120	ONLINE_SHOP	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301762	600623	200623	2024-11-25	INTEREST	2817.00	INR	58779	GROCERY	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301763	600913	200913	2023-07-04	LOAN_PAYMENT	-3797.00	INR	91110	GROCERY	POS	Loan Servicer	ABS_CORE	ABS_2026_04_25
301764	600693	200693	2023-05-21	INTEREST	665.00	INR	26455	SALARY	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301765	600733	200733	2024-09-24	INTEREST	2972.00	INR	14992	RESTAURANT	API	Utility Provider	ABS_CORE	ABS_2026_04_25
301766	600305	200305	2022-06-16	LOAN_PAYMENT	-4888.00	INR	58220	OTHER	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
301767	600644	200644	2023-09-18	CASH_WITHDRAWAL	-3694.00	INR	59291	RESTAURANT	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
301768	600641	200641	2024-05-17	FEE	-4677.00	INR	89495	GROCERY	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
301769	600451	200451	2022-07-14	TRANSFER_IN	1725.00	INR	62273	ONLINE_SHOP	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301770	600458	200458	2023-07-16	TRANSFER_OUT	-2234.00	INR	75508	INVESTMENT	API	Utility Provider	ABS_CORE	ABS_2026_04_25
301771	600026	200026	2024-03-07	FEE	-3597.00	INR	26761	RESTAURANT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
301772	600986	200986	2024-02-21	FEE	-5599.14	INR	71454	LOAN	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
301773	600504	200504	2022-05-18	TRANSFER_IN	640.83	INR	60741	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301774	600517	200517	2022-06-17	TRANSFER_IN	2948.00	INR	11955	UTILITIES	MOBILE	Investment Provider	ABS_CORE	ABS_2026_04_25
301775	600590	200590	2023-10-14	CARD_PAYMENT	-2876.00	INR	65695	INVESTMENT	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
301776	600536	200536	2023-06-09	TRANSFER_IN	709.00	INR	59197	ONLINE_SHOP	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
301777	600712	200712	2022-07-18	CARD_PAYMENT	-4042.00	INR	26445	ATM	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301778	600745	200745	2024-12-16	FEE	-1448.00	INR	14068	OTHER	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
301779	600689	200689	2022-08-08	SALARY	3024.00	INR	60823	INVESTMENT	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
301780	600350	200350	2024-10-31	SALARY	2463.00	INR	81243	RESTAURANT	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
301781	600402	200402	2024-09-28	DEPOSIT_TOPUP	2110.00	INR	86927	ONLINE_SHOP	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301782	600846	200846	2024-05-16	SALARY	3080.00	INR	72099	UTILITIES	API	Utility Provider	ABS_CORE	ABS_2026_04_25
301783	600649	200649	2023-11-08	INTEREST	1624.00	INR	77270	OTHER	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
301784	600850	200850	2024-03-08	TRANSFER_OUT	-1807.00	INR	80908	INVESTMENT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301785	600348	200348	2024-09-07	SALARY	2565.00	INR	77308	TRANSPORT	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
301786	600937	200937	2024-07-29	INTEREST	448.00	INR	54521	ATM	API	Internal Transfer	ABS_CORE	ABS_2026_04_25
301787	600182	200182	2022-05-23	LOAN_PAYMENT	-650.00	INR	49628	SALARY	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
301788	600175	200175	2024-02-17	TRANSFER_OUT	-3318.00	INR	39732	ONLINE_SHOP	MOBILE	Investment Provider	ABS_CORE	ABS_2026_04_25
301789	600622	200622	2024-08-25	LOAN_PAYMENT	-1782.00	INR	26176	TRANSPORT	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
301790	600108	200108	2024-12-27	DEPOSIT_TOPUP	128.00	INR	92343	ATM	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
301791	600974	200974	2023-01-07	INTEREST	3029.10	INR	85729	RESTAURANT	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301792	600332	200332	2023-08-02	LOAN_PAYMENT	-4797.00	INR	57028	LOAN	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
301793	600844	200844	2024-10-15	CARD_PAYMENT	-4688.00	INR	70307	ONLINE_SHOP	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
301794	600638	200638	2024-03-28	INTEREST	3027.00	INR	19645	OTHER	BRANCH	Retail Merchant	ABS_CORE	ABS_2026_04_25
301795	600935	200935	2024-05-07	FEE	-854.00	INR	18067	UTILITIES	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301796	600534	200534	2022-11-10	LOAN_PAYMENT	-1349.00	INR	28370	OTHER	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301797	600812	200812	2022-06-25	LOAN_PAYMENT	-3503.00	INR	22823	ONLINE_SHOP	WEB	Employer Ltd	ABS_CORE	ABS_2026_04_25
301798	600090	200090	2024-02-18	FEE	-4124.00	INR	77249	TRANSPORT	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
301799	600207	200207	2022-08-28	TRANSFER_IN	1900.00	INR	25219	ATM	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
301800	600837	200837	2023-09-05	INTEREST	4709.00	INR	52995	TRANSPORT	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
301801	600458	200458	2022-07-30	CARD_PAYMENT	-376.00	INR	98366	GROCERY	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301802	600848	200848	2024-05-12	TRANSFER_IN	1462.00	INR	7758	TRANSPORT	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
301803	600036	200036	2024-12-18	TRANSFER_IN	4913.00	INR	82501	LOAN	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301804	600541	200541	2022-12-14	CASH_WITHDRAWAL	-2484.00	INR	87883	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301805	600574	200574	2022-05-20	TRANSFER_IN	539.00	INR	5005	LOAN	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
301806	600369	200369	2023-04-09	INTEREST	1512.00	INR	13685	INVESTMENT	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301807	600411	200411	2024-01-30	TRANSFER_IN	3512.00	INR	10977	ATM	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301808	600426	200426	2024-02-01	LOAN_PAYMENT	-2937.00	INR	40582	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301809	600811	200811	2024-06-12	INTEREST	2846.00	INR	33622	LOAN	MOBILE	Employer Ltd	ABS_CORE	ABS_2026_04_25
301810	600883	200883	2024-06-10	FEE	-1027.00	INR	43442	ATM	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301811	600758	200758	2024-10-23	SALARY	400.00	INR	5483	INVESTMENT	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
301812	600750	200750	2022-11-22	LOAN_PAYMENT	-1462.00	INR	90962	ATM	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301813	600294	200294	2023-10-07	TRANSFER_IN	831.00	INR	9536	RESTAURANT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301814	600990	200990	2023-10-21	DEPOSIT_TOPUP	2618.00	INR	72019	ATM	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301815	600954	200954	2023-06-03	CARD_PAYMENT	-1709.19	INR	6395	GROCERY	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301816	600381	200381	2023-11-12	TRANSFER_OUT	-4661.00	INR	98303	TRANSPORT	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301817	600658	200658	2023-12-16	CASH_WITHDRAWAL	-2438.00	INR	77625	ATM	MOBILE	Retail Merchant	ABS_CORE	ABS_2026_04_25
301818	600407	200407	2023-08-28	LOAN_PAYMENT	-2474.38	INR	41229	ATM	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
301819	600534	200534	2025-02-07	DEPOSIT_TOPUP	4680.00	INR	73008	INVESTMENT	API	Utility Provider	ABS_CORE	ABS_2026_04_25
301820	600698	200698	2024-10-04	SALARY	775.00	INR	40920	RESTAURANT	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
301821	600631	200631	2022-06-10	FEE	-463.00	INR	20500	UTILITIES	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301822	600959	200959	2024-11-25	FEE	-2510.00	INR	16764	LOAN	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
301823	600658	200658	2024-12-20	CARD_PAYMENT	-746.00	INR	90928	UTILITIES	MOBILE	Investment Provider	ABS_CORE	ABS_2026_04_25
301824	600756	200756	2023-08-22	LOAN_PAYMENT	-2364.41	INR	68265	RESTAURANT	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
301825	600538	200538	2022-07-01	TRANSFER_IN	3816.00	INR	35671	INVESTMENT	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
301826	600136	200136	2023-08-15	CASH_WITHDRAWAL	-2119.00	INR	27071	UTILITIES	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
301827	600146	200146	2022-08-14	CARD_PAYMENT	-3075.00	INR	86025	RESTAURANT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301828	600060	200060	2024-08-03	CARD_PAYMENT	-1204.00	INR	6257	TRANSPORT	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
301829	600425	200425	2025-02-06	TRANSFER_IN	4535.00	INR	83304	ONLINE_SHOP	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301830	600474	200474	2023-11-11	INTEREST	1052.00	INR	31882	UTILITIES	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301831	600376	200376	2023-06-05	CASH_WITHDRAWAL	-1843.00	INR	15696	LOAN	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301832	600921	200921	2023-04-16	FEE	-3040.00	INR	8670	ATM	MOBILE	Loan Servicer	ABS_CORE	ABS_2026_04_25
301833	600996	200996	2025-01-03	SALARY	2882.00	INR	6686	LOAN	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
301834	600158	200158	2024-10-12	CARD_PAYMENT	-2269.00	INR	47659	ATM	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
301835	600092	200092	2022-11-09	FEE	-4529.00	INR	14956	SALARY	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301836	600246	200246	2023-08-20	DEPOSIT_TOPUP	1106.00	INR	93758	GROCERY	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
301837	600735	200735	2022-07-25	CASH_WITHDRAWAL	-2221.00	INR	29129	LOAN	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
301838	600468	200468	2024-09-11	TRANSFER_OUT	-836.00	INR	54698	LOAN	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
301839	600222	200222	2025-01-14	TRANSFER_IN	1420.00	INR	67322	GROCERY	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
301840	600176	200176	2022-10-26	TRANSFER_OUT	-4281.00	INR	4370	SALARY	ATM	Retail Merchant	ABS_CORE	ABS_2026_04_25
301841	600750	200750	2023-09-15	LOAN_PAYMENT	-1827.00	INR	70158	OTHER	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
301842	600310	200310	2023-07-15	INTEREST	4970.00	INR	87421	UTILITIES	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301843	600332	200332	2025-01-03	TRANSFER_OUT	-1326.96	INR	22296	OTHER	POS	Utility Provider	ABS_CORE	ABS_2026_04_25
301844	600327	200327	2025-03-10	SALARY	2060.00	INR	39201	RESTAURANT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
301845	600500	200500	2025-01-12	FEE	-2270.00	INR	53775	LOAN	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301846	600827	200827	2023-11-19	TRANSFER_OUT	-4834.00	INR	74321	GROCERY	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301847	600267	200267	2022-10-07	FEE	-4111.00	INR	6902	OTHER	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
301848	600119	200119	2024-09-30	FEE	-3713.00	INR	65569	OTHER	POS	Internal Transfer	ABS_CORE	ABS_2026_04_25
301849	600002	200002	2022-07-30	TRANSFER_IN	4105.00	INR	86342	LOAN	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301850	600001	200001	2023-07-14	TRANSFER_OUT	-6491.09	INR	96731	OTHER	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301851	600932	200932	2024-08-05	CASH_WITHDRAWAL	-1782.00	INR	17439	ONLINE_SHOP	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301852	600916	200916	2023-10-27	TRANSFER_IN	1889.00	INR	12366	OTHER	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
301853	600248	200248	2024-12-14	CARD_PAYMENT	-4626.00	INR	89016	TRANSPORT	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301854	600406	200406	2023-08-13	CARD_PAYMENT	-4233.00	INR	65886	INVESTMENT	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301855	600038	200038	2022-10-05	SALARY	500.00	INR	38939	INVESTMENT	WEB	Investment Provider	ABS_CORE	ABS_2026_04_25
301856	600830	200830	2025-01-24	FEE	-690.00	INR	14300	INVESTMENT	POS	Investment Provider	ABS_CORE	ABS_2026_04_25
301857	600884	200884	2025-03-16	LOAN_PAYMENT	-3112.00	INR	85940	ONLINE_SHOP	API	Loan Servicer	ABS_CORE	ABS_2026_04_25
301858	600739	200739	2025-02-17	LOAN_PAYMENT	-4293.67	INR	53452	INVESTMENT	MOBILE	Utility Provider	ABS_CORE	ABS_2026_04_25
301859	600242	200242	2024-06-15	DEPOSIT_TOPUP	1614.00	INR	79817	GROCERY	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301860	600017	200017	2022-08-13	SALARY	4038.00	INR	30791	ONLINE_SHOP	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301861	600083	200083	2024-12-18	LOAN_PAYMENT	-871.00	INR	88799	TRANSPORT	WEB	Retail Merchant	ABS_CORE	ABS_2026_04_25
301862	600355	200355	2025-01-25	TRANSFER_IN	1798.00	INR	2431	ONLINE_SHOP	API	Investment Provider	ABS_CORE	ABS_2026_04_25
301863	600920	200920	2024-01-07	CASH_WITHDRAWAL	-1745.00	INR	58725	GROCERY	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
301864	600591	200591	2024-05-18	LOAN_PAYMENT	-1529.00	INR	47756	GROCERY	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
301865	600203	200203	2023-10-04	INTEREST	3359.00	INR	77477	ONLINE_SHOP	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
301866	600375	200375	2022-04-18	CARD_PAYMENT	-3207.00	INR	61420	OTHER	WEB	Internal Transfer	ABS_CORE	ABS_2026_04_25
301867	600084	200084	2023-10-05	FEE	-4076.00	INR	70291	TRANSPORT	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301868	600148	200148	2023-07-13	TRANSFER_IN	3537.00	INR	56254	UTILITIES	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301869	600161	200161	2022-12-26	FEE	-412.00	INR	42265	SALARY	WEB	Loan Servicer	ABS_CORE	ABS_2026_04_25
301870	600142	200142	2023-02-16	CASH_WITHDRAWAL	-973.00	INR	40892	TRANSPORT	BRANCH	Internal Transfer	ABS_CORE	ABS_2026_04_25
301871	600412	200412	2023-09-02	TRANSFER_IN	189.00	INR	1640	GROCERY	BRANCH	Investment Provider	ABS_CORE	ABS_2026_04_25
301872	600182	200182	2024-04-14	FEE	-1767.00	INR	61863	UTILITIES	API	Employer Ltd	ABS_CORE	ABS_2026_04_25
301873	600677	200677	2023-01-13	INTEREST	2454.00	INR	29108	LOAN	ATM	Utility Provider	ABS_CORE	ABS_2026_04_25
301874	600947	200947	2023-03-07	TRANSFER_OUT	-695.00	INR	65755	GROCERY	MOBILE	Investment Provider	ABS_CORE	ABS_2026_04_25
301875	600197	200197	2022-10-20	LOAN_PAYMENT	-205.00	INR	39635	ONLINE_SHOP	POS	Retail Merchant	ABS_CORE	ABS_2026_04_25
301876	600676	200676	2022-11-16	SALARY	2350.00	INR	59624	INVESTMENT	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301877	600782	200782	2022-07-18	TRANSFER_IN	4522.00	INR	57320	TRANSPORT	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
301878	600023	200023	2023-06-23	DEPOSIT_TOPUP	1743.00	INR	53173	INVESTMENT	ATM	Employer Ltd	ABS_CORE	ABS_2026_04_25
301879	600880	200880	2022-08-25	LOAN_PAYMENT	-4245.00	INR	22996	UTILITIES	ATM	Investment Provider	ABS_CORE	ABS_2026_04_25
301880	600293	200293	2024-05-17	CARD_PAYMENT	-3051.00	INR	51995	OTHER	ATM	Loan Servicer	ABS_CORE	ABS_2026_04_25
301881	600867	200867	2024-07-06	LOAN_PAYMENT	-2234.00	INR	98636	SALARY	BRANCH	Loan Servicer	ABS_CORE	ABS_2026_04_25
301882	600753	200753	2024-06-15	TRANSFER_OUT	-4051.00	INR	34320	OTHER	POS	Employer Ltd	ABS_CORE	ABS_2026_04_25
301883	600131	200131	2022-05-18	FEE	-4946.00	INR	23334	GROCERY	BRANCH	Utility Provider	ABS_CORE	ABS_2026_04_25
301884	600992	200992	2025-01-12	TRANSFER_IN	877.00	INR	66812	RESTAURANT	ATM	Internal Transfer	ABS_CORE	ABS_2026_04_25
301885	600957	200957	2023-08-26	LOAN_PAYMENT	-4108.00	INR	33704	INVESTMENT	MOBILE	Internal Transfer	ABS_CORE	ABS_2026_04_25
301886	600314	200314	2024-11-05	TRANSFER_IN	2747.00	INR	81090	ONLINE_SHOP	BRANCH	Employer Ltd	ABS_CORE	ABS_2026_04_25
